event_id,primary_classification,primary_score
26374779,wedding_related,0.93714
26374825,personal,0.801562
26374853,wedding_related,0.558417
26374933,personal,0.687886
26374941,personal,0.804624
26375055,organizations,0.664902
26375107,birthday_celebration,0.846264
26375126,personal,0.976096
26375144,birthday_celebration,0.862637
26375148,birthday_celebration,0.961995
26375179,greetings,0.918712
26375240,birthday_celebration,0.993096
26375394,birthday_celebration,0.995141
26375459,personal,0.63332
26375493,birthday_celebration,0.762904
26375519,personal,0.887699
26375774,organizations,0.634893
26375793,greetings,0.933305
26375866,greetings,0.981033
26375898,organizations,0.977424
26375939,greetings,0.932135
26375972,personal,0.46591
26376053,personal,0.921936
26376062,greetings,0.973396
26376120,personal,0.78537
26376242,birthday_celebration,0.830979
26376243,organizations,0.500634
26376369,birthday_celebration,0.835891
26376431,personal,0.650647
26376495,wedding_related,0.900555
26376528,personal,0.584325
26376651,personal,0.549248
26376663,personal,0.433848
26376669,personal,0.611833
26376733,personal,0.718602
26376757,organizations,0.618642
26376830,personal,0.751375
26376956,birthday_celebration,0.98511
26377009,personal,0.730838
26377335,personal,0.987673
26377416,wedding_related,0.869032
26377421,personal,0.517337
26377478,personal,0.490671
26377539,wedding_related,0.913328
26377650,birthday_celebration,0.869825
26377654,organizations,0.452134
26377744,birthday_celebration,0.990486
26377768,wedding_related,0.957857
26377791,personal,0.430705
26377812,birthday_celebration,0.887534
26377890,wedding_related,0.962823
26377902,wedding_related,0.316196
26377910,birthday_celebration,0.700657
26377930,personal,0.511132
26377938,birthday_celebration,0.661786
26377942,greetings,0.756983
26378175,greetings,0.97727
26378230,greetings,0.777078
26378350,birthday_celebration,0.937011
26378403,birthday_celebration,0.959215
26378446,wedding_related,0.893273
26378480,organizations,0.597861
26378558,personal,0.630919
26378697,wedding_related,0.992031
26378875,organizations,0.483286
26378987,birthday_celebration,0.994328
26379013,personal,0.717876
26379031,greetings,0.96833
26379151,birthday_celebration,0.825615
26379173,personal,0.40151
26379351,organizations,0.65481
26379367,greetings,0.931089
26379414,wedding_related,0.874157
26379604,wedding_related,0.692234
26379606,wedding_related,0.5145
26379756,personal,0.83415
26379772,organizations,0.715725
26379866,personal,0.513887
26379906,birthday_celebration,0.871419
26379917,greetings,0.960686
26379945,birthday_celebration,0.950024
26379970,greetings,0.831652
26380063,organizations,0.604116
26380105,greetings,0.858974
26380142,personal,0.743072
26380224,organizations,0.785991
26380277,personal,0.518242
26380549,birthday_celebration,0.866751
26380586,birthday_celebration,0.822864
26380629,organizations,0.414622
26380675,birthday_celebration,0.944961
26380866,personal,0.795808
26380870,personal,0.731301
26380894,wedding_related,0.898798
26380918,birthday_celebration,0.850436
26380938,greetings,0.89988
26381054,birthday_celebration,0.718811
26381087,birthday_celebration,0.840213
26381268,personal,0.771658
26381279,birthday_celebration,0.882013
26381289,organizations,0.61957
26381374,birthday_celebration,0.996674
26381461,organizations,0.664902
26381512,birthday_celebration,0.909394
26381524,birthday_celebration,0.880798
26381544,personal,0.719172
26381680,wedding_related,0.897783
26381711,greetings,0.98653
26381745,personal,0.523777
26381899,wedding_related,0.996503
26381907,wedding_related,0.641739
26382184,wedding_related,0.728184
26382197,greetings,0.989981
26382216,wedding_related,0.832657
26382242,personal,0.867188
26382384,personal,0.537204
26382441,personal,0.797189
26382575,organizations,0.337932
26382634,greetings,0.984867
26383053,wedding_related,0.955509
26383280,personal,0.933925
26383374,personal,0.886093
26383405,wedding_related,0.942935
26383417,organizations,0.664902
26383432,wedding_related,0.897772
26383512,greetings,0.984151
26383520,birthday_celebration,0.863081
26383579,organizations,0.617556
26383830,greetings,0.905077
26383989,birthday_celebration,0.653633
26384164,wedding_related,0.953505
26384470,birthday_celebration,0.527616
26384471,greetings,0.952707
26384589,organizations,0.861948
26384591,personal,0.727099
26384658,birthday_celebration,0.863667
26384811,wedding_related,0.422408
26384875,organizations,0.47634
26384989,greetings,0.87922
26384995,wedding_related,0.903408
26385176,wedding_related,0.964804
26385272,birthday_celebration,0.862343
26385281,organizations,0.888099
26385375,organizations,0.756037
26385499,personal,0.968189
26385506,other,0.613322
26385551,greetings,0.867132
26385636,birthday_celebration,0.995353
26385653,greetings,0.963114
26385774,birthday_celebration,0.909394
26385986,greetings,0.958571
26386089,personal,0.939182
26386111,greetings,0.678423
26386294,wedding_related,0.627858
26386328,personal,0.63917
26386356,organizations,0.580268
26386382,personal,0.814083
26386557,other,0.909983
26387061,birthday_celebration,0.976195
26387269,greetings,0.990359
26387309,organizations,0.959199
26387366,birthday_celebration,0.557888
26387391,wedding_related,0.986387
26387456,birthday_celebration,0.896832
26387544,birthday_celebration,0.338818
26387717,organizations,0.838096
26387770,personal,0.844922
26387799,birthday_celebration,0.880798
26387959,birthday_celebration,0.8791
26388337,wedding_related,0.519895
26388378,personal,0.916638
26388380,organizations,0.808687
26388572,personal,0.930278
26388655,wedding_related,0.996467
26388941,personal,0.965736
26389052,personal,0.87805
26389156,wedding_related,0.745141
26389281,organizations,0.451524
26389342,birthday_celebration,0.895413
26389825,wedding_related,0.556287
26390371,personal,0.407395
26390584,wedding_related,0.918414
26390586,greetings,0.74646
26390728,greetings,0.960263
26390816,wedding_related,0.802762
26390828,personal,0.480871
26391080,personal,0.898367
26391430,personal,0.631632
26391552,organizations,0.451524
26391659,personal,0.52509
26391718,birthday_celebration,0.951364
26393354,personal,0.93376
26393435,birthday_celebration,0.979654
26393772,personal,0.95403
26393912,organizations,0.462534
26394059,personal,0.629619
26394182,personal,0.823174
26394190,greetings,0.925846
26394210,greetings,0.935763
26394661,greetings,0.756983
26394719,wedding_related,0.522014
26394836,personal,0.695329
26394958,greetings,0.976164
26395043,wedding_related,0.871739
26395387,personal,0.726357
26395410,birthday_celebration,0.708762
26395911,personal,0.867134
26396128,personal,0.455682
26396351,greetings,0.545318
26396707,personal,0.616121
26396844,birthday_celebration,0.925568
26396911,personal,0.994628
26397276,personal,0.99572
26397369,birthday_celebration,0.981005
26397849,birthday_celebration,0.699443
26397987,personal,0.610003
26398177,personal,0.623169
26398443,organizations,0.968597
26398704,personal,0.660462
26398723,wedding_related,0.625148
26398820,birthday_celebration,0.799078
26398893,birthday_celebration,0.864938
26399013,personal,0.799774
26399231,wedding_related,0.958396
26400070,birthday_celebration,0.970383
26400159,greetings,0.999848
26401641,organizations,0.451524
26401768,birthday_celebration,0.62294
26405447,personal,0.67247
26406275,personal,0.63917
26394795,birthday_celebration,0.793267
26394861,greetings,0.998293
26395056,wedding_related,0.97879
26395438,other,0.88137
26395493,wedding_related,0.505756
26395831,personal,0.470263
26395933,other,0.913716
26396276,personal,0.675741
26396331,wedding_related,0.930382
26396355,personal,0.905798
26396415,personal,0.800796
26396428,greetings,0.628393
26396478,greetings,0.914475
26396724,personal,0.795234
26397103,birthday_celebration,0.914023
26397168,wedding_related,0.950431
26397210,wedding_related,0.968478
26397250,birthday_celebration,0.98399
26397386,organizations,0.924444
26397782,organizations,0.699438
26398046,birthday_celebration,0.999038
26398144,wedding_related,0.878417
26398272,wedding_related,0.965492
26398485,wedding_related,0.952554
26398554,organizations,0.759555
26398856,personal,0.561925
26398880,personal,0.707648
26399027,organizations,0.852001
26399166,wedding_related,0.503736
26399177,organizations,0.576501
26399503,wedding_related,0.84555
26400523,personal,0.576367
26400544,birthday_celebration,0.687016
26400697,organizations,0.451524
26401087,organizations,0.8531
26401252,organizations,0.966293
26401399,wedding_related,0.51866
26401609,personal,0.52697
26401837,personal,0.712925
26402341,organizations,0.664902
26368273,personal,0.960689
26368359,personal,0.697482
26368383,personal,0.802032
26368817,birthday_celebration,0.997391
26368886,organizations,0.869743
26369028,birthday_celebration,0.804104
26369207,organizations,0.601343
26369375,greetings,0.569762
26369557,birthday_celebration,0.33933
26369763,organizations,0.459543
26369859,personal,0.955346
26369994,birthday_celebration,0.90334
26370001,greetings,0.991373
26370084,greetings,0.969332
26370205,birthday_celebration,0.793919
26370600,organizations,0.664902
26370713,wedding_related,0.673517
26370982,organizations,0.423605
26371524,greetings,0.883482
26371822,birthday_celebration,0.76756
26371929,personal,0.596771
26372198,wedding_related,0.968794
26372211,organizations,0.664902
26372728,personal,0.907658
26372904,birthday_celebration,0.912673
26372917,personal,0.350544
26373683,wedding_related,0.979929
26373960,organizations,0.812016
26374084,personal,0.98365
26374087,personal,0.593815
26374229,birthday_celebration,0.749537
26374334,organizations,0.664902
26374364,wedding_related,0.437057
26374367,organizations,0.920437
26374496,birthday_celebration,0.951157
26374524,organizations,0.863426
26374674,other,0.348202
26374742,wedding_related,0.933084
26374904,other,0.48387
26374932,birthday_celebration,0.994299
26374939,personal,0.921703
26374960,wedding_related,0.6126
26374980,organizations,0.451524
26374988,personal,0.699678
26375101,personal,0.674917
26375106,wedding_related,0.64076
26375125,birthday_celebration,0.879976
26375195,personal,0.638858
26375280,personal,0.812318
26375307,personal,0.965064
26375613,greetings,0.926648
26375656,birthday_celebration,0.983448
26375717,birthday_celebration,0.882727
26375812,birthday_celebration,0.772484
26375919,organizations,0.932994
26375952,personal,0.829458
26376064,birthday_celebration,0.958
26376105,wedding_related,0.983024
26376109,greetings,0.981977
26376271,wedding_related,0.899408
26376290,personal,0.428379
26376308,greetings,0.983431
26376482,personal,0.918959
26376503,birthday_celebration,0.919696
26376571,organizations,0.65302
26376591,greetings,0.97937
26376695,birthday_celebration,0.946119
26376838,personal,0.895052
26376844,organizations,0.752649
26376896,birthday_celebration,0.992108
26376988,organizations,0.582465
26377176,personal,0.698169
26377214,organizations,0.664902
26377248,greetings,0.991387
26377274,birthday_celebration,0.758517
26377278,wedding_related,0.415302
26377300,birthday_celebration,0.944538
26377328,wedding_related,0.853897
26377352,personal,0.621231
26377450,organizations,0.898816
26377462,birthday_celebration,0.924985
26377469,greetings,0.957161
26377560,personal,0.542863
26377603,wedding_related,0.966743
26377686,other,0.726963
26377699,greetings,0.998722
26377719,birthday_celebration,0.967488
26377722,birthday_celebration,0.910167
26377774,personal,0.808728
26377859,birthday_celebration,0.993
26378030,greetings,0.982957
26378051,birthday_celebration,0.946042
26378234,personal,0.849852
26378259,wedding_related,0.916546
26378575,organizations,0.541077
26378581,organizations,0.451524
26378620,birthday_celebration,0.947281
26378629,organizations,0.590993
26378630,greetings,0.966796
26378667,organizations,0.664902
26378727,wedding_related,0.930798
26378785,wedding_related,0.966
26378929,other,0.870473
26379030,birthday_celebration,0.908707
26379067,birthday_celebration,0.734442
26379080,organizations,0.676648
26379171,wedding_related,0.991424
26379287,organizations,0.610609
26379292,personal,0.709871
26379318,personal,0.349595
26379459,greetings,0.962902
26379471,greetings,0.926611
26379472,personal,0.71451
26379921,wedding_related,0.835767
26380025,personal,0.603316
26380149,wedding_related,0.857159
26380208,other,0.776119
26380243,personal,0.845533
26380269,personal,0.782066
26380314,wedding_related,0.725322
26380630,personal,0.799063
26380669,organizations,0.664902
26380770,birthday_celebration,0.897159
26381038,wedding_related,0.883274
26381057,personal,0.453231
26381157,greetings,0.951471
26381190,wedding_related,0.598492
26381248,personal,0.918401
26381357,personal,0.636482
26381430,personal,0.862842
26381431,personal,0.551948
26381645,birthday_celebration,0.953068
26381797,wedding_related,0.406035
26381856,wedding_related,0.772803
26381991,personal,0.848794
26382035,wedding_related,0.832657
26382049,greetings,0.998862
26382149,wedding_related,0.867103
26382252,wedding_related,0.880051
26382320,wedding_related,0.596545
26382369,greetings,0.997861
26382374,organizations,0.914838
26382437,greetings,0.983308
26382440,wedding_related,0.959057
26382562,personal,0.910757
26382604,birthday_celebration,0.479437
26382637,greetings,0.994429
26382639,greetings,0.928699
26382736,personal,0.990326
